filepath,label,source
sad/image0006475.jpg,sad,original
neutral/ffhq_5166.png,anger,original
disgust/image0031837.jpg,disgust,original
happy/ffhq_1136.png,contempt,original
sad/image0002684.jpg,sad,original
happy/ffhq_656.png,happy,original
contempt/image0017384.jpg,contempt,original
surprise/image0028842.jpg,surprise,original
surprise/image0011883.jpg,surprise,original
augmented/fear/aug_ffhq_432_sad_to_fear.jpg,fear,augmented
fear/image0037536.jpg,fear,original
fear/image0039247.jpg,fear,original
surprise/image0032119.jpg,surprise,original
fear/image0040405.jpg,fear,original
disgust/image0041108.jpg,disgust,original
fear/image0031847.jpg,fear,original
neutral/ffhq_1132.png,contempt,original
anger/image0023581.jpg,anger,original
anger/image0017745.jpg,disgust,original
surprise/ffhq_281.png,surprise,original
surprise/image0019685.jpg,surprise,original
augmented/sad/aug_ffhq_2504_disgust_to_sad.jpg,sad,augmented
augmented/neutral/aug_ffhq_731_happy_to_neutral.jpg,neutral,augmented
contempt/image0029872.jpg,neutral,original
neutral/ffhq_2139.png,neutral,original
augmented/neutral/aug_ffhq_4133_sad_to_neutral.jpg,neutral,augmented
surprise/ffhq_82.png,fear,original
happy/ffhq_1753.png,happy,original
anger/image0021098.jpg,anger,original
anger/image0021361.jpg,anger,original
augmented/contempt/aug_ffhq_34_neutral_to_contempt.jpg,contempt,augmented
happy/ffhq_1573.png,disgust,original
augmented/sad/aug_image0028025_anger_to_sad.jpg,sad,augmented
surprise/image0031196.jpg,surprise,original
sad/image0010959.jpg,sad,original
neutral/ffhq_2722.png,neutral,original
neutral/ffhq_2033.png,neutral,original
surprise/image0033470.jpg,surprise,original
surprise/image0030433.jpg,surprise,original
fear/image0029596.jpg,fear,original
fear/image0023087.jpg,anger,original
disgust/image0035740.jpg,disgust,original
contempt/image0041290.jpg,contempt,original
disgust/image0039160.jpg,disgust,original
sad/image0029136.jpg,sad,original
surprise/image0024715.jpg,surprise,original
augmented/contempt/aug_ffhq_3584_happy_to_contempt.jpg,contempt,augmented
happy/ffhq_4007.png,happy,original
sad/image0027770.jpg,fear,original
happy/ffhq_267.png,happy,original
happy/ffhq_181.png,contempt,original
surprise/image0021057.jpg,surprise,original
sad/image0029933.jpg,sad,original
augmented/sad/aug_ffhq_1589_happy_to_sad.jpg,sad,augmented
neutral/ffhq_2976.png,neutral,original
anger/image0007531.jpg,anger,original
surprise/ffhq_138.png,fear,original
happy/ffhq_3178.png,happy,original
happy/ffhq_726.png,happy,original
contempt/image0031544.jpg,contempt,original
happy/ffhq_61.png,happy,original
sad/image0018692.jpg,fear,original
augmented/contempt/aug_image0032342_surprise_to_contempt.jpg,contempt,augmented
happy/ffhq_2581.png,happy,original
happy/ffhq_1476.png,happy,original
fear/image0040616.jpg,fear,original
anger/image0008218.jpg,anger,original
neutral/ffhq_2358.png,anger,original
surprise/image0023710.jpg,surprise,original
sad/image0024137.jpg,sad,original
surprise/image0026054.jpg,anger,original
augmented/happy/aug_ffhq_3572_contempt_to_happy.jpg,happy,augmented
contempt/image0035608.jpg,contempt,original
neutral/ffhq_4679.png,contempt,original
anger/image0015695.jpg,anger,original
neutral/ffhq_5394.png,neutral,original
surprise/image0030694.jpg,fear,original
augmented/sad/aug_ffhq_600_happy_to_sad.jpg,sad,augmented
contempt/image0038489.jpg,neutral,original
sad/image0010323.jpg,sad,original
sad/image0027726.jpg,sad,original
augmented/sad/aug_ffhq_2000_happy_to_sad.jpg,sad,augmented
augmented/sad/aug_image0039372_anger_to_sad.jpg,sad,augmented
neutral/ffhq_2510.png,neutral,original
happy/ffhq_1479.png,happy,original
disgust/image0038552.jpg,disgust,original
augmented/sad/aug_image0040509_disgust_to_sad.jpg,sad,augmented
happy/ffhq_1362.png,happy,original
augmented/fear/aug_ffhq_4796_happy_to_fear.jpg,fear,augmented
neutral/ffhq_73.png,neutral,original
anger/image0028815.jpg,anger,original
anger/image0017225.jpg,anger,original
augmented/contempt/aug_ffhq_2887_happy_to_contempt.jpg,contempt,augmented
augmented/disgust/aug_ffhq_1964_anger_to_disgust.jpg,disgust,augmented
anger/image0009370.jpg,anger,original
happy/ffhq_66.png,happy,original
happy/ffhq_593.png,disgust,original
fear/image0039964.jpg,fear,original
neutral/ffhq_1170.png,neutral,original
neutral/ffhq_52.png,neutral,original
contempt/image0036736.jpg,contempt,original
sad/image0008460.jpg,neutral,original
happy/ffhq_3051.png,happy,original
sad/image0024257.jpg,sad,original
augmented/sad/aug_image0014532_neutral_to_sad.jpg,sad,augmented
fear/image0031955.jpg,fear,original
anger/image0005921.jpg,anger,original
fear/image0000915.jpg,fear,original
happy/ffhq_625.png,contempt,original
happy/ffhq_1397.png,contempt,original
augmented/anger/aug_ffhq_771_sad_to_anger.jpg,anger,augmented
surprise/image0029414.jpg,fear,original
happy/ffhq_2183.png,happy,original
sad/image0030430.jpg,neutral,original
contempt/image0041397.jpg,contempt,original
sad/image0020957.jpg,disgust,original
augmented/sad/aug_ffhq_1051_happy_to_sad.jpg,sad,augmented
contempt/image0042268.jpg,contempt,original
happy/ffhq_4960.png,happy,original
fear/image0040581.jpg,surprise,original
anger/image0030164.jpg,neutral,original
augmented/neutral/aug_image0014523_sad_to_neutral.jpg,neutral,augmented
contempt/image0041158.jpg,contempt,original
contempt/image0039862.jpg,contempt,original
sad/image0021006.jpg,sad,original
happy/ffhq_3561.png,happy,original
surprise/image0009650.jpg,surprise,original
augmented/happy/aug_image0031652_fear_to_happy.jpg,happy,augmented
contempt/image0004905.jpg,contempt,original
augmented/fear/aug_image0026630_surprise_to_fear.jpg,fear,augmented
anger/image0008136.jpg,surprise,original
anger/image0018493.jpg,anger,original
augmented/disgust/aug_image0035735_fear_to_disgust.jpg,disgust,augmented
anger/image0024011.jpg,anger,original
augmented/disgust/aug_image0033242_contempt_to_disgust.jpg,disgust,augmented
contempt/image0040488.jpg,happy,original
fear/image0031239.jpg,fear,original
disgust/image0041989.jpg,disgust,original
augmented/disgust/aug_image0033091_contempt_to_disgust.jpg,disgust,augmented
augmented/anger/aug_image0041181_disgust_to_anger.jpg,anger,augmented
augmented/sad/aug_image0014466_anger_to_sad.jpg,sad,augmented
sad/image0017062.jpg,disgust,original
fear/image0039850.jpg,neutral,original
neutral/ffhq_500.png,disgust,original
augmented/disgust/aug_ffhq_1071_surprise_to_disgust.jpg,disgust,augmented
augmented/fear/aug_ffhq_2051_happy_to_fear.jpg,fear,augmented
surprise/image0031757.jpg,surprise,original
fear/image0037164.jpg,fear,original
fear/image0024046.jpg,disgust,original
contempt/image0041183.jpg,contempt,original
neutral/ffhq_3834.png,anger,original
neutral/ffhq_3787.png,sad,original
happy/image0032401.jpg,happy,original
sad/image0003001.jpg,disgust,original
sad/image0027355.jpg,sad,original
disgust/image0030775.jpg,disgust,original
contempt/image0037072.jpg,contempt,original
neutral/ffhq_1348.png,neutral,original
surprise/image0001603.jpg,surprise,original
anger/image0010142.jpg,anger,original
contempt/image0037517.jpg,neutral,original
augmented/fear/aug_ffhq_2148_sad_to_fear.jpg,fear,augmented
happy/ffhq_1257.png,disgust,original
fear/image0033633.jpg,fear,original
augmented/disgust/aug_image0031485_fear_to_disgust.jpg,disgust,augmented
sad/image0008170.jpg,sad,original
fear/image0034097.jpg,fear,original
augmented/sad/aug_ffhq_771_contempt_to_sad.jpg,sad,augmented
neutral/ffhq_5089.png,surprise,original
augmented/contempt/aug_image0029174_anger_to_contempt.jpg,contempt,augmented
augmented/neutral/aug_image0035802_surprise_to_neutral.jpg,neutral,augmented
augmented/neutral/aug_ffhq_569_fear_to_neutral.jpg,neutral,augmented
neutral/ffhq_1045.png,anger,original
neutral/ffhq_5424.png,neutral,original
fear/image0039800.jpg,fear,original
surprise/image0000700.jpg,contempt,original
fear/image0034047.jpg,fear,original
fear/image0033079.jpg,sad,original
surprise/image0019180.jpg,surprise,original
augmented/disgust/aug_image0015001_fear_to_disgust.jpg,disgust,augmented
fear/image0036743.jpg,fear,original
disgust/image0031663.jpg,disgust,original
augmented/contempt/aug_image0018864_disgust_to_contempt.jpg,contempt,augmented
sad/image0000354.jpg,neutral,original
augmented/happy/aug_ffhq_2396_sad_to_happy.jpg,happy,augmented
fear/image0036335.jpg,surprise,original
sad/image0018055.jpg,neutral,original
sad/image0008317.jpg,sad,original
fear/image0037606.jpg,fear,original
augmented/disgust/aug_ffhq_4785_happy_to_disgust.jpg,disgust,augmented
neutral/ffhq_3960.png,sad,original
neutral/ffhq_2099.png,surprise,original
surprise/image0031692.jpg,surprise,original
augmented/disgust/aug_image0027333_surprise_to_disgust.jpg,disgust,augmented
sad/image0019476.jpg,fear,original
neutral/ffhq_559.png,contempt,original
fear/image0032598.jpg,surprise,original
augmented/neutral/aug_image0040838_fear_to_neutral.jpg,neutral,augmented
happy/ffhq_2190.png,surprise,original
fear/image0032600.jpg,surprise,original
sad/image0023785.jpg,sad,original
disgust/image0034405.jpg,contempt,original
fear/image0040916.jpg,fear,original
surprise/image0034651.jpg,surprise,original
surprise/image0019523.jpg,fear,original
surprise/image0030913.jpg,surprise,original
disgust/image0035729.jpg,disgust,original
surprise/image0028593.jpg,surprise,original
happy/ffhq_3992.png,happy,original
anger/image0028099.jpg,anger,original
contempt/image0042379.jpg,contempt,original
fear/image0040176.jpg,surprise,original
disgust/image0039804.jpg,disgust,original
contempt/image0037378.jpg,neutral,original
sad/image0027034.jpg,anger,original
anger/image0008605.jpg,anger,original
augmented/disgust/aug_image0002536_fear_to_disgust.jpg,disgust,augmented
fear/image0032941.jpg,fear,original
anger/image0023061.jpg,disgust,original
surprise/image0034005.jpg,fear,original
augmented/anger/aug_image0034318_surprise_to_anger.jpg,anger,augmented
sad/image0006202.jpg,disgust,original
disgust/image0041450.jpg,disgust,original
neutral/ffhq_1194.png,neutral,original
disgust/image0037602.jpg,disgust,original
fear/image0037700.jpg,fear,original
augmented/disgust/aug_image0037734_fear_to_disgust.jpg,disgust,augmented
contempt/image0030466.jpg,contempt,original
disgust/image0040586.jpg,anger,original
contempt/image0002431.jpg,fear,original
sad/image0022314.jpg,sad,original
augmented/neutral/aug_ffhq_3857_contempt_to_neutral.jpg,neutral,augmented
augmented/fear/aug_image0020638_contempt_to_fear.jpg,fear,augmented
surprise/ffhq_652.png,surprise,original
sad/image0018876.jpg,fear,original
fear/image0031340.jpg,fear,original
anger/image0002976.jpg,anger,original
happy/ffhq_1464.png,happy,original
fear/image0031303.jpg,surprise,original
disgust/image0041770.jpg,happy,original
happy/ffhq_1431.png,happy,original
contempt/image0042213.jpg,contempt,original
sad/image0016339.jpg,sad,original
sad/image0003774.jpg,sad,original
happy/ffhq_4731.png,happy,original
sad/image0003547.jpg,sad,original
contempt/image0042059.jpg,sad,original
surprise/image0030250.jpg,fear,original
sad/image0018308.jpg,sad,original
contempt/ffhq_8.png,surprise,original
neutral/ffhq_5432.png,contempt,original
neutral/ffhq_5277.png,neutral,original
surprise/image0008621.jpg,surprise,original
neutral/ffhq_3896.png,anger,original
neutral/ffhq_1118.png,happy,original
augmented/neutral/aug_ffhq_3897_disgust_to_neutral.jpg,neutral,augmented
augmented/disgust/aug_ffhq_4284_neutral_to_disgust.jpg,disgust,augmented
neutral/ffhq_1048.png,disgust,original
disgust/image0032998.jpg,anger,original
sad/image0020631.jpg,sad,original
fear/image0040345.jpg,surprise,original
fear/image0038386.jpg,fear,original
neutral/ffhq_503.png,neutral,original
augmented/disgust/aug_image0018022_contempt_to_disgust.jpg,disgust,augmented
disgust/image0037634.jpg,disgust,original
neutral/ffhq_2632.png,contempt,original
augmented/fear/aug_ffhq_3734_happy_to_fear.jpg,fear,augmented
surprise/ffhq_15.png,surprise,original
augmented/happy/aug_image0020609_sad_to_happy.jpg,happy,augmented
disgust/image0015322.jpg,sad,original
sad/image0029660.jpg,sad,original
anger/image0022756.jpg,anger,original
happy/ffhq_1457.png,disgust,original
anger/image0018639.jpg,sad,original
surprise/image0010328.jpg,surprise,original
surprise/image0028704.jpg,surprise,original
sad/image0007840.jpg,sad,original
sad/image0018098.jpg,sad,original
surprise/image0030791.jpg,surprise,original
augmented/contempt/aug_image0027805_surprise_to_contempt.jpg,contempt,augmented
disgust/image0039911.jpg,disgust,original
surprise/image0029460.jpg,surprise,original
happy/ffhq_2360.png,happy,original
augmented/happy/aug_ffhq_5662_neutral_to_happy.jpg,happy,augmented
contempt/image0038557.jpg,contempt,original
surprise/image0025737.jpg,surprise,original
fear/image0033185.jpg,fear,original
sad/image0026974.jpg,neutral,original
sad/image0006498.jpg,sad,original
surprise/image0026271.jpg,surprise,original
augmented/fear/aug_image0036494_happy_to_fear.jpg,fear,augmented
augmented/neutral/aug_image0034853_surprise_to_neutral.jpg,neutral,augmented
neutral/ffhq_869.png,neutral,original
neutral/ffhq_1051.png,neutral,original
contempt/image0031179.jpg,contempt,original
fear/image0037379.jpg,fear,original
contempt/image0030877.jpg,contempt,original
neutral/ffhq_1395.png,sad,original
sad/image0028824.jpg,sad,original
happy/ffhq_4656.png,contempt,original
surprise/image0033228.jpg,surprise,original
fear/image0028288.jpg,fear,original
disgust/image0039084.jpg,disgust,original
fear/image0027434.jpg,fear,original
happy/ffhq_1804.png,happy,original
anger/image0023403.jpg,anger,original
surprise/image0001164.jpg,surprise,original
fear/image0038420.jpg,sad,original
fear/image0004367.jpg,fear,original
happy/ffhq_4690.png,happy,original
augmented/sad/aug_image0029761_anger_to_sad.jpg,sad,augmented
neutral/ffhq_1475.png,disgust,original
augmented/neutral/aug_image0027573_fear_to_neutral.jpg,neutral,augmented
neutral/ffhq_31.png,neutral,original
augmented/happy/aug_image0014347_sad_to_happy.jpg,happy,augmented
neutral/ffhq_353.png,disgust,original
surprise/image0026502.jpg,surprise,original
disgust/image0035248.jpg,anger,original
happy/ffhq_4668.png,happy,original
sad/image0015968.jpg,anger,original
augmented/fear/aug_image0028868_anger_to_fear.jpg,fear,augmented
augmented/sad/aug_image0029606_surprise_to_sad.jpg,sad,augmented
surprise/image0019693.jpg,surprise,original
fear/image0039318.jpg,fear,original
anger/image0020176.jpg,anger,original
neutral/ffhq_5217.png,anger,original
surprise/image0034812.jpg,surprise,original
sad/image0000327.jpg,sad,original
disgust/image0038763.jpg,disgust,original
sad/image0025512.jpg,anger,original
anger/image0025856.jpg,neutral,original
disgust/image0042356.jpg,happy,original
augmented/sad/aug_ffhq_91_contempt_to_sad.jpg,sad,augmented
neutral/ffhq_3786.png,neutral,original
surprise/ffhq_573.png,sad,original
augmented/fear/aug_ffhq_2768_happy_to_fear.jpg,fear,augmented
surprise/image0033941.jpg,surprise,original
contempt/image0036604.jpg,neutral,original
augmented/neutral/aug_image0027567_anger_to_neutral.jpg,neutral,augmented
augmented/neutral/aug_ffhq_4930_contempt_to_neutral.jpg,neutral,augmented
fear/image0040580.jpg,sad,original
augmented/anger/aug_ffhq_4793_neutral_to_anger.jpg,anger,augmented
surprise/image0033550.jpg,surprise,original
happy/ffhq_37.png,contempt,original
happy/ffhq_1010.png,happy,original
anger/image0027448.jpg,anger,original
augmented/disgust/aug_ffhq_652_fear_to_disgust.jpg,disgust,augmented
anger/image0022381.jpg,anger,original
surprise/image0031939.jpg,surprise,original
disgust/image0040862.jpg,disgust,original
surprise/image0030324.jpg,surprise,original
happy/ffhq_3655.png,disgust,original
surprise/ffhq_223.png,fear,original
neutral/ffhq_1521.png,surprise,original
happy/ffhq_3278.png,happy,original
augmented/fear/aug_image0019158_disgust_to_fear.jpg,fear,augmented
neutral/ffhq_830.png,contempt,original
fear/image0040339.jpg,fear,original
surprise/image0020367.jpg,fear,original
disgust/image0037358.jpg,disgust,original
anger/image0027882.jpg,anger,original
surprise/image0015996.jpg,disgust,original
anger/image0015858.jpg,anger,original
augmented/neutral/aug_image0035982_fear_to_neutral.jpg,neutral,augmented
augmented/happy/aug_image0018795_neutral_to_happy.jpg,happy,augmented
happy/ffhq_2239.png,happy,original
neutral/ffhq_1196.png,anger,original
surprise/image0034483.jpg,fear,original
augmented/happy/aug_image0028906_fear_to_happy.jpg,happy,augmented
fear/image0020851.jpg,fear,original
sad/image0019295.jpg,sad,original
augmented/contempt/aug_image0026402_surprise_to_contempt.jpg,contempt,augmented
fear/image0002748.jpg,fear,original
neutral/ffhq_419.png,sad,original
disgust/image0025677.jpg,disgust,original
surprise/ffhq_347.png,sad,original
surprise/image0028971.jpg,surprise,original
augmented/neutral/aug_image0042054_disgust_to_neutral.jpg,neutral,augmented
surprise/image0030282.jpg,surprise,original
contempt/image0026838.jpg,contempt,original
surprise/ffhq_544.png,surprise,original
augmented/anger/aug_image0021334_surprise_to_anger.jpg,anger,augmented
anger/image0018933.jpg,sad,original
fear/image0012363.jpg,fear,original
happy/ffhq_3282.png,happy,original
anger/image0026677.jpg,anger,original
surprise/image0032128.jpg,surprise,original
disgust/image0034260.jpg,disgust,original
augmented/happy/aug_image0038957_contempt_to_happy.jpg,happy,augmented
happy/ffhq_2490.png,happy,original
happy/ffhq_1854.png,happy,original
happy/ffhq_3618.png,happy,original
augmented/anger/aug_image0037462_disgust_to_anger.jpg,anger,augmented
happy/ffhq_3757.png,happy,original
sad/image0028064.jpg,surprise,original
fear/image0034436.jpg,fear,original
anger/image0030272.jpg,anger,original
augmented/neutral/aug_image0027429_surprise_to_neutral.jpg,neutral,augmented
neutral/ffhq_446.png,neutral,original
augmented/neutral/aug_image0017892_surprise_to_neutral.jpg,neutral,augmented
augmented/sad/aug_image0033327_surprise_to_sad.jpg,sad,augmented
neutral/ffhq_1005.png,anger,original
surprise/image0033229.jpg,surprise,original
anger/image0015856.jpg,anger,original
neutral/ffhq_2677.png,contempt,original
neutral/image0022379.jpg,fear,original
sad/image0023585.jpg,neutral,original
augmented/neutral/aug_ffhq_1839_contempt_to_neutral.jpg,neutral,augmented
neutral/ffhq_61.png,neutral,original
neutral/ffhq_1622.png,contempt,original
neutral/ffhq_939.png,surprise,original
anger/image0013431.jpg,sad,original
contempt/image0031689.jpg,sad,original
happy/ffhq_1045.png,happy,original
happy/ffhq_3429.png,contempt,original
fear/image0021511.jpg,fear,original
surprise/image0023536.jpg,disgust,original
sad/image0013697.jpg,anger,original
augmented/happy/aug_ffhq_575_surprise_to_happy.jpg,happy,augmented
anger/image0018538.jpg,fear,original
contempt/image0038285.jpg,contempt,original
surprise/image0024593.jpg,surprise,original
contempt/image0041411.jpg,contempt,original
fear/image0040733.jpg,fear,original
disgust/image0021430.jpg,disgust,original
fear/image0018718.jpg,fear,original
augmented/anger/aug_image0003432_disgust_to_anger.jpg,anger,augmented
surprise/ffhq_498.png,fear,original
disgust/image0036376.jpg,disgust,original
augmented/sad/aug_ffhq_1482_disgust_to_sad.jpg,sad,augmented
augmented/fear/aug_ffhq_1021_happy_to_fear.jpg,fear,augmented
happy/ffhq_1540.png,happy,original
sad/image0026226.jpg,sad,original
fear/image0035155.jpg,sad,original
neutral/ffhq_755.png,contempt,original
surprise/image0019029.jpg,surprise,original
augmented/disgust/aug_image0004498_sad_to_disgust.jpg,disgust,augmented
disgust/image0040783.jpg,disgust,original
augmented/happy/aug_image0027972_anger_to_happy.jpg,happy,augmented
happy/ffhq_623.png,happy,original
fear/image0040020.jpg,fear,original
sad/image0029777.jpg,neutral,original
fear/image0012791.jpg,fear,original
contempt/image0030939.jpg,contempt,original
surprise/image0008204.jpg,disgust,original
surprise/image0028877.jpg,fear,original
happy/ffhq_4238.png,contempt,original
anger/image0025019.jpg,anger,original
surprise/image0030736.jpg,disgust,original
anger/image0022969.jpg,surprise,original
surprise/image0030720.jpg,surprise,original
surprise/image0033906.jpg,surprise,original
contempt/image0020025.jpg,contempt,original
neutral/ffhq_2614.png,neutral,original
augmented/contempt/aug_image0027129_surprise_to_contempt.jpg,contempt,augmented
augmented/anger/aug_image0030543_neutral_to_anger.jpg,anger,augmented
neutral/ffhq_1758.png,contempt,original
anger/image0009534.jpg,anger,original
surprise/image0013572.jpg,surprise,original
contempt/image0041172.jpg,neutral,original
augmented/neutral/aug_ffhq_103_sad_to_neutral.jpg,neutral,augmented
surprise/image0030825.jpg,surprise,original
disgust/image0035507.jpg,anger,original
augmented/neutral/aug_image0029558_anger_to_neutral.jpg,neutral,augmented
surprise/image0020589.jpg,surprise,original
happy/ffhq_4422.png,disgust,original
happy/ffhq_236.png,happy,original
contempt/image0035033.jpg,contempt,original
anger/image0015729.jpg,sad,original
anger/image0028341.jpg,contempt,original
surprise/image0033480.jpg,surprise,original
sad/image0018948.jpg,sad,original
disgust/image0034044.jpg,disgust,original
neutral/ffhq_762.png,disgust,original
fear/image0039739.jpg,fear,original
neutral/ffhq_3890.png,contempt,original
surprise/ffhq_101.png,surprise,original
neutral/ffhq_126.png,neutral,original
surprise/image0024803.jpg,fear,original
augmented/neutral/aug_ffhq_4109_happy_to_neutral.jpg,neutral,augmented
surprise/image0025024.jpg,surprise,original
surprise/image0025493.jpg,surprise,original
augmented/neutral/aug_image0026615_surprise_to_neutral.jpg,neutral,augmented
happy/ffhq_3534.png,happy,original
anger/image0030673.jpg,anger,original
anger/image0028025.jpg,anger,original
happy/ffhq_4800.png,contempt,original
neutral/ffhq_5276.png,neutral,original
augmented/sad/aug_ffhq_4453_happy_to_sad.jpg,sad,augmented
contempt/image0041100.jpg,contempt,original
fear/image0024717.jpg,fear,original
anger/image0011280.jpg,anger,original
augmented/happy/aug_image0031445_fear_to_happy.jpg,happy,augmented
neutral/ffhq_1410.png,neutral,original
happy/ffhq_247.png,contempt,original
contempt/image0038656.jpg,contempt,original
anger/image0025315.jpg,anger,original
happy/ffhq_2156.png,neutral,original
augmented/neutral/aug_ffhq_287_contempt_to_neutral.jpg,neutral,augmented
fear/image0035319.jpg,fear,original
fear/image0034672.jpg,anger,original
fear/image0038204.jpg,fear,original
anger/image0027072.jpg,anger,original
happy/ffhq_608.png,happy,original
happy/ffhq_4461.png,contempt,original
augmented/happy/aug_ffhq_4304_surprise_to_happy.jpg,happy,augmented
contempt/image0022494.jpg,contempt,original
anger/image0021554.jpg,disgust,original
augmented/sad/aug_image0009121_neutral_to_sad.jpg,sad,augmented
augmented/sad/aug_image0018774_surprise_to_sad.jpg,sad,augmented
happy/ffhq_3338.png,happy,original
augmented/sad/aug_image0014975_anger_to_sad.jpg,sad,augmented
happy/ffhq_1020.png,disgust,original
anger/image0017999.jpg,anger,original
sad/image0028792.jpg,disgust,original
contempt/image0035439.jpg,neutral,original
augmented/fear/aug_ffhq_3469_happy_to_fear.jpg,fear,augmented
contempt/image0042080.jpg,contempt,original
surprise/image0010219.jpg,surprise,original
happy/ffhq_2535.png,happy,original
fear/image0038954.jpg,surprise,original
augmented/contempt/aug_image0024702_disgust_to_contempt.jpg,contempt,augmented
augmented/contempt/aug_image0030264_surprise_to_contempt.jpg,contempt,augmented
anger/image0022292.jpg,contempt,original
disgust/image0039257.jpg,disgust,original
neutral/image0022352.jpg,anger,original
happy/ffhq_4253.png,happy,original
augmented/contempt/aug_image0036377_disgust_to_contempt.jpg,contempt,augmented
augmented/fear/aug_ffhq_2188_happy_to_fear.jpg,fear,augmented
neutral/ffhq_5466.png,neutral,original
neutral/ffhq_4190.png,contempt,original
fear/image0036936.jpg,fear,original
fear/image0039454.jpg,surprise,original
augmented/happy/aug_image0030721_surprise_to_happy.jpg,happy,augmented
sad/image0016237.jpg,sad,original
augmented/disgust/aug_ffhq_72_neutral_to_disgust.jpg,disgust,augmented
anger/image0025057.jpg,anger,original
anger/image0029276.jpg,anger,original
contempt/image0039507.jpg,contempt,original
surprise/image0028564.jpg,surprise,original
augmented/neutral/aug_image0003861_sad_to_neutral.jpg,neutral,augmented
neutral/ffhq_2378.png,surprise,original
augmented/fear/aug_image0023838_surprise_to_fear.jpg,fear,augmented
anger/image0030158.jpg,anger,original
disgust/image0034349.jpg,disgust,original
augmented/sad/aug_ffhq_4198_neutral_to_sad.jpg,sad,augmented
contempt/image0042180.jpg,happy,original
happy/ffhq_764.png,happy,original
neutral/ffhq_5061.png,neutral,original
augmented/anger/aug_ffhq_175_disgust_to_anger.jpg,anger,augmented
happy/ffhq_321.png,happy,original
fear/image0039440.jpg,fear,original
disgust/image0038921.jpg,happy,original
anger/image0009116.jpg,disgust,original
augmented/disgust/aug_image0012784_sad_to_disgust.jpg,disgust,augmented
anger/image0017880.jpg,surprise,original
neutral/ffhq_2354.png,disgust,original
augmented/sad/aug_image0016392_disgust_to_sad.jpg,sad,augmented
neutral/ffhq_2446.png,neutral,original
fear/image0036012.jpg,surprise,original
neutral/ffhq_1961.png,surprise,original
surprise/image0034183.jpg,surprise,original
augmented/contempt/aug_ffhq_455_neutral_to_contempt.jpg,contempt,augmented
augmented/disgust/aug_image0031419_happy_to_disgust.jpg,disgust,augmented
happy/ffhq_1784.png,happy,original
sad/image0029028.jpg,neutral,original
anger/image0013638.jpg,anger,original
happy/ffhq_73.png,happy,original
augmented/neutral/aug_image0037078_disgust_to_neutral.jpg,neutral,augmented
surprise/image0021521.jpg,surprise,original
surprise/image0012099.jpg,fear,original
disgust/image0030218.jpg,anger,original
fear/image0035295.jpg,surprise,original
happy/ffhq_1016.png,happy,original
neutral/ffhq_1881.png,sad,original
happy/ffhq_1267.png,happy,original
fear/image0012478.jpg,fear,original
augmented/fear/aug_image0023161_anger_to_fear.jpg,fear,augmented
augmented/contempt/aug_ffhq_2412_neutral_to_contempt.jpg,contempt,augmented
anger/image0028831.jpg,surprise,original
contempt/image0035421.jpg,surprise,original
augmented/fear/aug_image0018063_disgust_to_fear.jpg,fear,augmented
augmented/neutral/aug_image0031559_disgust_to_neutral.jpg,neutral,augmented
contempt/image0035540.jpg,contempt,original
contempt/image0038869.jpg,neutral,original
augmented/disgust/aug_ffhq_11_happy_to_disgust.jpg,disgust,augmented
sad/image0029496.jpg,sad,original
neutral/ffhq_1004.png,neutral,original
surprise/image0032730.jpg,fear,original
neutral/ffhq_2747.png,neutral,original
sad/image0030291.jpg,sad,original
happy/ffhq_211.png,happy,original
sad/image0028544.jpg,sad,original
neutral/ffhq_2906.png,neutral,original
fear/image0036073.jpg,fear,original
neutral/ffhq_3924.png,sad,original
fear/image0030778.jpg,fear,original
neutral/ffhq_5211.png,anger,original
anger/image0021525.jpg,anger,original
happy/ffhq_4123.png,happy,original
disgust/image0038793.jpg,disgust,original
disgust/image0039493.jpg,disgust,original
sad/image0007934.jpg,sad,original
surprise/image0011600.jpg,surprise,original
augmented/disgust/aug_ffhq_1965_happy_to_disgust.jpg,disgust,augmented
happy/ffhq_3759.png,anger,original
anger/image0000511.jpg,anger,original
anger/image0010836.jpg,fear,original
contempt/image0036427.jpg,contempt,original
sad/image0002478.jpg,neutral,original
disgust/image0034842.jpg,neutral,original
augmented/anger/aug_image0036621_happy_to_anger.jpg,anger,augmented
contempt/image0035628.jpg,contempt,original
surprise/ffhq_142.png,surprise,original
augmented/anger/aug_ffhq_4563_happy_to_anger.jpg,anger,augmented
surprise/image0018910.jpg,surprise,original
surprise/image0012430.jpg,contempt,original
augmented/neutral/aug_image0042372_disgust_to_neutral.jpg,neutral,augmented
happy/ffhq_3188.png,anger,original
neutral/ffhq_1083.png,surprise,original
augmented/sad/aug_ffhq_4115_happy_to_sad.jpg,sad,augmented
augmented/fear/aug_image0004595_sad_to_fear.jpg,fear,augmented
contempt/ffhq_1.png,contempt,original
disgust/image0016105.jpg,neutral,original
surprise/image0030419.jpg,surprise,original
happy/ffhq_3121.png,happy,original
augmented/neutral/aug_image0040099_contempt_to_neutral.jpg,neutral,augmented
sad/image0027548.jpg,sad,original
anger/image0004298.jpg,contempt,original
fear/image0039641.jpg,fear,original
augmented/contempt/aug_image0030258_anger_to_contempt.jpg,contempt,augmented
anger/image0028086.jpg,anger,original
neutral/ffhq_1626.png,anger,original
sad/image0004566.jpg,sad,original
disgust/image0038980.jpg,disgust,original
